scene_id,plm_fname,plume_extent_km2,max_conc,lon,lat,fold
20240524T114612_2414508_005,20240524T114612_2414508_005_3200_8.npy,1.6488,1311.0,53.53298494108968,39.47339037176548,2
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_1.npy,0.162,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_2.npy,0.4572,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_3.npy,0.2952,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_4.npy,0.522,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_5.npy,1.3032,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_6.npy,0.7812,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_7.npy,0.36,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_8.npy,0.846,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3199_9.npy,0.486,1666.0,53.7737361800835,39.36331717015343,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_1.npy,0.46799999999999997,1957.0,53.6284178646548,39.45983455875906,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_2.npy,0.864,1957.0,53.6284178646548,39.45983455875906,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_3.npy,0.39599999999999996,1957.0,53.6284178646548,39.45983455875906,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_5.npy,2.988,1957.0,53.6284178646548,39.45983455875906,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_6.npy,2.808,1957.0,53.6284178646548,39.45983455875906,1
20240524T114624_2414508_006,20240524T114624_2414508_006_3201_9.npy,2.412,1957.0,53.6284178646548,39.45983455875906,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_1.npy,2.016,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_2.npy,1.818,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_3.npy,0.13319999999999999,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_4.npy,2.3256,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_5.npy,2.3508,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_6.npy,0.3564,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_7.npy,0.3096,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_8.npy,0.5327999999999999,1748.0,55.190047522993176,45.34359963606091,1
20240526T114627_2414708_008,20240526T114627_2414708_008_3167_9.npy,0.22319999999999998,1748.0,55.190047522993176,45.34359963606091,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_1.npy,12.3444,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_2.npy,14.6556,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_3.npy,13.9824,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_4.npy,10.202399999999999,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_5.npy,11.9412,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_6.npy,7.7184,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_7.npy,4.9967999999999995,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_8.npy,4.9356,12849.0,36.87831308141541,51.772850628740585,1
20240530T131829_2415109_012,20240530T131829_2415109_012_3208_9.npy,1.1088,12849.0,36.87831308141541,51.772850628740585,1
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_1.npy,0.4896,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_2.npy,0.5976,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_3.npy,0.126,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_4.npy,6.7896,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_5.npy,4.7268,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_6.npy,0.9504,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_7.npy,7.5276,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_8.npy,4.1724,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3236_9.npy,0.8244,3996.0,-99.28115284764056,19.655333988915487,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_1.npy,0.1512,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_2.npy,0.252,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_3.npy,0.1008,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_4.npy,1.746,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_5.npy,2.4012,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_6.npy,0.6552,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_7.npy,1.5948,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_8.npy,2.1492,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3237_9.npy,0.5544,3416.0,-99.21066262000724,19.58484376128216,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_1.npy,1.0151999999999999,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_2.npy,1.2744,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_3.npy,0.2592,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_4.npy,2.178,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_5.npy,2.5956,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_6.npy,0.41759999999999997,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_7.npy,1.1628,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_8.npy,1.3212,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3238_9.npy,0.15839999999999999,2464.0,-99.23940094358082,19.757273702723687,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_1.npy,3.4308,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_2.npy,4.1868,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_3.npy,3.4956,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_4.npy,8.19,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_5.npy,10.0296,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_6.npy,8.5212,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_7.npy,4.7592,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_8.npy,5.8427999999999995,2826.0,-99.0122055175934,19.80282123442522,3
20240606T151017_2415810_005,20240606T151017_2415810_005_3239_9.npy,5.0256,2826.0,-99.0122055175934,19.80282123442522,3
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_1.npy,7.614,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_2.npy,7.9992,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_3.npy,2.4696,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_4.npy,4.2552,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_5.npy,5.6232,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_6.npy,2.0627999999999997,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_7.npy,0.306,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_8.npy,0.594,3240.0,58.45645622501749,23.338719499016975,4
20240608T041803_2416003_014,20240608T041803_2416003_014_3215_9.npy,0.288,3240.0,58.45645622501749,23.338719499016975,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_1.npy,0.0648,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_2.npy,1.1772,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_3.npy,2.34,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_4.npy,0.18359999999999999,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_5.npy,2.4444,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_6.npy,5.0472,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_7.npy,0.1188,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_8.npy,1.2671999999999999,5071.0,60.9181918669814,25.78473039789345,4
20240608T041902_2416003_019,20240608T041902_2416003_019_3216_9.npy,2.7072,5071.0,60.9181918669814,25.78473039789345,4
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_1.npy,0.0252,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_2.npy,0.4644,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_3.npy,0.756,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_4.npy,0.0936,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_5.npy,1.2671999999999999,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_6.npy,3.4415999999999998,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_7.npy,0.0684,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_8.npy,0.8028,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3217_9.npy,2.6856,4087.0,53.53027377848838,39.47339037176548,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_1.npy,0.5472,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_2.npy,1.926,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_3.npy,2.6892,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_4.npy,1.1376,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_5.npy,4.428,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_6.npy,6.354,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_7.npy,1.1556,9401.0,53.59805284352043,39.50592432298087,1
20240608T122634_2416008_012,20240608T122634_2416008_012_3218_8.npy,2.502,9401.0,53.59805284352043,39.50592432298087,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_1.npy,1.8539999999999999,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_2.npy,4.8204,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_3.npy,2.9663999999999997,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_4.npy,5.3244,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_5.npy,10.357199999999999,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_6.npy,5.061599999999999,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_7.npy,7.3692,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_8.npy,10.872,4290.0,39.39698313800616,21.638820548013303,1
20240609T050226_2416104_002,20240609T050226_2416104_002_3220_9.npy,3.7439999999999998,4290.0,39.39698313800616,21.638820548013303,1
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_1.npy,3.2723999999999998,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_2.npy,5.5332,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_3.npy,2.2608,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_4.npy,1.6992,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_5.npy,3.2039999999999997,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_6.npy,1.5048,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_7.npy,0.07919999999999999,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_8.npy,0.126,2693.0,47.46865643454246,30.227241436353868,2
20240609T050531_2416104_015,20240609T050531_2416104_015_3221_9.npy,0.0468,2693.0,47.46865643454246,30.227241436353868,2
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_1.npy,3.9455999999999998,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_2.npy,7.506,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_3.npy,3.5604,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_4.npy,1.944,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_5.npy,4.8096,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_6.npy,2.8655999999999997,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_7.npy,0.3528,1841.0,47.740314927190894,30.28797147862258,4
